customer_id,monthly_fee,tenure_months,support_tickets,logins_per_month,churn
5029,100,45,0,41,0
5030,30,40,0,58,1
5031,100,39,3,25,0
5032,50,8,2,52,0
5033,50,18,0,42,1
5034,50,41,1,7,0
5035,50,6,6,51,0
5036,10,27,1,22,0
5037,30,36,2,33,0
5038,30,15,0,5,0
5039,50,37,3,38,0
5040,10,5,1,12,0
5041,50,39,2,44,0
5042,10,9,4,53,1
5043,50,7,0,14,0
5044,20,41,1,7,1
5045,20,20,1,28,0
5046,100,10,1,52,0
5047,50,26,0,53,0
5048,30,4,1,52,0
5049,100,38,1,46,1
5050,20,24,1,16,0
5051,50,14,0,41,1
5052,100,41,0,2,0
5053,50,1,2,49,1
5054,20,17,0,31,0
5055,100,45,2,36,0
5056,20,24,1,14,1
5057,10,27,0,46,0
5058,20,7,1,28,0
5059,50,9,3,47,0
5060,30,43,2,32,1
5061,20,35,2,28,0
5062,30,12,1,12,0
5063,10,21,1,13,0
5064,100,3,1,22,0
5065,100,15,1,42,0
5066,30,21,1,48,0
5067,100,10,4,29,0
5068,20,33,1,30,0
5069,30,46,0,15,0
5070,50,6,0,40,0
5071,20,2,0,4,0
5072,20,29,2,33,0
5073,20,40,3,46,0
5074,50,33,0,9,1
5075,10,4,0,51,0
5076,100,4,1,38,0
5077,30,29,3,16,0
5078,10,37,1,26,0
5079,30,20,2,56,0
5080,100,41,1,43,0
5081,50,23,0,53,0
5082,20,45,2,27,0
5083,20,18,3,55,1
5084,50,25,1,11,0
5085,10,1,0,46,0
5086,10,15,2,43,0
5087,30,34,2,26,0
5088,50,20,1,14,0
5089,10,37,4,57,0
5090,50,27,1,1,1
5091,100,22,0,11,0
5092,20,5,2,30,0
5093,20,34,3,24,0
5094,20,39,3,50,0
5095,50,3,2,49,0
5096,50,17,1,4,0
5097,30,24,2,22,0
5098,20,24,1,46,1
5099,30,3,2,8,1
5100,20,45,1,47,0
5101,30,7,5,16,0
5102,30,25,2,33,0
5103,100,3,2,33,0
5104,30,15,2,10,0
5105,50,29,1,2,0
5106,30,29,1,57,0
5107,20,10,3,44,0
5108,30,32,0,4,0
5109,10,23,2,23,1
5110,20,39,1,51,0
5111,10,9,2,27,0
5112,20,37,1,33,1
5113,50,40,0,33,0
5114,50,14,0,41,0
5115,50,4,2,20,0
5116,10,20,2,13,0
5117,100,28,0,11,0
5118,20,14,0,19,0
5119,50,44,1,53,0
5120,20,34,3,49,0
5121,10,13,2,32,0
5122,100,31,1,3,0
5123,10,33,3,52,0
5124,20,39,0,13,0
5125,100,28,1,28,0
5126,100,25,2,22,1
5127,10,32,2,57,0
5128,50,9,1,19,0
5129,20,28,2,31,0
5130,30,31,1,20,1
5131,30,17,1,53,1
5132,10,23,2,24,0
5133,20,13,0,32,0
5134,20,10,0,9,0
5135,10,16,0,51,0
5136,20,6,0,19,0
5137,50,11,1,23,0
5138,10,3,1,25,0
5139,50,28,1,33,0
5140,20,41,1,49,0
5141,10,15,2,46,0
5142,20,13,1,44,0
5143,10,42,2,2,0
5144,20,45,1,54,0
5145,50,17,5,3,1
5146,50,7,2,28,1
5147,20,28,0,56,0
5148,10,38,3,37,0
5149,30,13,2,35,1
5150,50,17,1,14,0
5151,50,15,1,24,0
5152,30,36,1,56,0
5153,20,28,1,50,1
5154,10,15,3,37,0
5155,20,46,3,3,0
5156,100,11,0,23,0
5157,50,31,3,34,0
5158,100,4,2,9,0
5159,50,35,0,18,0
5160,50,34,1,59,0
5161,100,27,0,2,0
5162,100,10,1,22,0
5163,20,30,0,51,0
5164,100,45,1,35,0
5165,20,20,1,31,0
5166,20,29,0,26,0
5167,20,29,4,50,0
5168,50,23,2,14,0
5169,50,21,2,45,0
5170,100,43,1,48,0
5171,50,10,5,53,0
5172,100,41,2,28,0
5173,50,12,0,11,0
5174,10,30,2,32,0
5175,10,33,1,21,0
5176,100,18,1,23,0
5177,50,14,1,56,0
5178,50,22,3,24,0
5179,20,21,2,12,0
5180,30,1,1,3,0
5181,100,43,1,6,0
5182,30,15,3,48,1
5183,30,36,0,12,0
5184,100,47,1,53,0
5185,50,22,1,20,0
5186,100,32,4,58,0
5187,30,46,0,6,0
5188,50,33,0,20,1
5189,10,41,1,14,0
5190,100,39,1,56,0
5191,100,23,6,41,1
5192,50,43,1,49,0
5193,10,2,0,44,0
5194,10,2,1,1,0
5195,50,38,2,20,0
5196,20,29,0,22,0
5197,100,46,1,40,1
5198,100,3,0,31,1
5199,30,39,2,31,0
5200,50,7,0,28,0
5201,30,36,4,12,0
5202,30,29,0,16,0
5203,10,37,1,33,0
5204,100,36,1,35,0
5205,30,23,1,44,0
5206,10,45,0,4,0
5207,50,16,4,10,0
5208,30,31,1,34,0
5209,100,34,0,41,0
5210,30,1,0,3,0
5211,50,18,1,31,0
5212,30,40,1,52,0
5213,100,43,0,31,1
5214,10,15,1,52,0
5215,100,17,2,1,0
5216,10,44,3,5,0
5217,20,10,1,5,0
5218,100,20,0,2,0
5219,100,6,1,15,0
5220,50,8,2,1,0
5221,30,45,1,21,0
5222,10,34,5,37,0
5223,10,32,1,7,0
5224,50,42,2,11,0
5225,50,4,0,26,0
5226,30,44,1,42,0
5227,30,39,0,2,1
5228,100,20,1,30,0
5229,20,24,0,14,0
5230,30,24,2,56,0
5231,50,26,2,53,0
5232,30,25,0,5,0
5233,10,36,0,31,0
5234,20,7,4,48,0
5235,100,10,0,32,0
5236,10,47,3,57,0
5237,10,12,2,34,0
5238,20,1,3,10,0
5239,100,25,0,31,0
5240,50,16,3,27,0
5241,100,5,0,18,1
5242,30,19,4,5,1
5243,10,4,1,17,1
5244,30,6,0,11,0
5245,50,26,0,5,0
5246,30,39,1,53,0
5247,100,39,3,56,0
5248,30,9,5,38,0
5249,50,45,2,59,0
5250,50,14,2,54,0
5251,50,9,1,48,0
5252,100,15,3,37,0
5253,50,37,4,21,0
5254,10,20,2,24,0
5255,50,8,2,30,0
5256,30,32,1,16,0
5257,30,47,4,49,0
5258,30,21,3,41,1
5259,100,41,1,22,1
5260,30,19,2,57,1
5261,100,29,0,2,0
5262,100,31,0,19,1
5263,50,6,2,49,0
5264,10,4,1,37,1
5265,50,43,1,2,0
5266,50,29,3,11,0
5267,100,42,0,33,0
5268,100,3,3,9,0
5269,30,1,3,59,0
5270,30,44,0,25,0
5271,50,15,3,6,0
5272,20,47,4,11,0
5273,20,21,3,27,0
5274,30,46,2,8,0
5275,20,31,4,45,1
5276,30,7,2,31,0
5277,100,17,1,27,0
5278,50,19,2,44,1
5279,10,39,1,41,0
5280,50,3,2,47,0
5281,30,30,1,5,0
5282,30,35,0,15,1
5283,50,29,2,2,0
5284,30,14,1,15,0
5285,20,35,0,31,1
5286,20,28,3,20,1
5287,30,30,4,3,1
5288,30,26,3,42,1
5289,20,7,3,39,0
5290,30,39,2,10,0
5291,30,31,1,26,0
5292,50,5,0,10,0
5293,10,35,3,40,0
5294,20,47,0,13,0
5295,50,14,2,21,0
5296,10,36,3,34,0
5297,30,27,0,44,0
5298,30,24,2,32,0
5299,50,40,2,9,0
5300,30,29,0,30,0
5301,100,45,2,1,1
5302,50,22,4,53,1
5303,10,8,0,12,0
5304,50,15,1,44,1
5305,20,5,1,35,0
5306,50,4,0,24,0
5307,30,11,1,40,0
5308,30,18,1,45,1
5309,100,42,2,49,0
5310,100,30,4,52,0
5311,100,15,1,10,0
5312,10,6,2,47,0
5313,100,16,0,24,0
5314,10,47,0,57,0
5315,100,40,3,41,0
5316,10,9,1,18,0
5317,50,43,1,57,0
5318,50,34,5,8,1
5319,30,27,2,59,1
5320,10,13,2,46,0
5321,20,36,0,43,0
5322,30,27,0,13,0
5323,50,9,2,16,0
5324,10,5,0,14,1
5325,100,22,1,9,1
5326,20,31,2,9,1
5327,50,3,3,51,0
5328,30,30,3,5,0
5329,10,21,4,47,0
5330,20,35,1,11,0
5331,10,6,3,19,1
5332,100,28,0,38,0
5333,30,32,0,10,0
5334,10,42,1,16,0
5335,50,37,4,29,0
5336,30,25,1,5,0
5337,50,32,1,18,1
5338,10,35,6,51,0
5339,30,22,0,55,0
5340,50,24,0,42,0
5341,100,39,2,42,0
5342,100,30,2,44,0
5343,10,32,2,53,0
5344,30,31,0,35,0
5345,20,23,0,36,0
5346,30,40,0,22,1
5347,100,33,1,24,0
5348,50,25,1,12,0
5349,20,36,0,39,0
5350,10,24,3,12,0
5351,20,31,0,35,0
5352,10,39,1,50,0
5353,20,46,0,19,0
5354,10,13,2,37,0
5355,10,10,1,14,0
5356,20,23,2,23,0
5357,20,18,2,40,0
5358,10,32,3,22,1
5359,100,33,1,47,1
5360,20,36,2,48,0
5361,30,28,2,50,1
5362,50,16,3,11,0
5363,10,16,3,2,0
5364,10,18,2,10,0
5365,50,8,2,43,0
5366,100,42,0,5,0
5367,50,16,0,59,1
5368,20,11,3,30,0
5369,50,6,0,21,0
5370,10,1,1,49,0
5371,50,12,6,33,0
5372,30,38,3,25,0
5373,20,28,3,46,0
5374,50,45,1,47,1
5375,10,17,2,7,0
5376,20,1,2,40,1
5377,10,32,1,28,0
5378,100,8,0,16,0
5379,30,40,0,45,1
5380,100,43,4,37,0
5381,30,46,2,3,0
5382,50,24,2,45,0
5383,20,10,0,19,0
5384,50,47,2,12,0
5385,30,39,2,19,0
5386,30,39,1,49,0
5387,30,10,3,11,1
5388,10,36,0,59,1
5389,20,25,1,3,0
5390,50,10,0,2,0
5391,50,19,4,56,0
5392,100,46,1,58,0
5393,30,45,1,46,0
5394,30,15,1,26,0
5395,30,16,1,22,0
5396,50,2,2,53,0
5397,100,29,1,17,1
5398,10,4,2,34,0
5399,20,29,2,50,0
5400,10,31,1,55,0
5401,50,17,1,15,0
5402,30,10,0,12,0
5403,20,27,2,16,1
5404,50,41,0,16,1
5405,50,15,1,39,1
5406,50,44,1,6,0
5407,20,31,1,46,0
5408,20,21,4,8,1
5409,100,41,0,52,0
5410,100,46,1,25,0
5411,10,45,3,56,0
5412,20,26,4,19,0
5413,20,38,0,19,1
5414,20,36,0,12,0
5415,100,17,0,9,0
5416,50,3,4,41,0
5417,30,14,1,29,0
5418,100,13,1,27,0
5419,20,41,1,5,0
5420,100,27,2,26,0
5421,10,1,1,30,0
5422,20,17,2,14,0
5423,10,34,1,33,0
5424,20,14,1,35,0
5425,100,17,0,11,0
5426,50,3,0,53,0
5427,30,34,0,4,0
5428,10,40,1,52,1
5429,100,25,3,33,0
5430,50,2,2,6,0
5431,100,34,1,28,0
5432,10,26,2,10,0
5433,30,31,1,59,0
5434,100,9,2,36,0
5435,20,30,2,49,0
5436,50,20,1,26,0
5437,100,21,2,30,0
5438,50,29,1,22,0
5439,20,25,2,53,0
5440,30,38,1,5,0
5441,30,44,1,2,0
5442,20,25,1,33,0
5443,50,9,1,16,0
5444,100,39,1,7,1
5445,20,44,0,21,1
5446,10,26,0,35,0
5447,50,37,4,46,0
5448,30,16,1,22,1
5449,20,37,1,51,0
5450,30,12,0,48,0
5451,50,24,2,22,0
5452,30,26,1,6,1
5453,20,20,2,57,0
5454,50,9,1,56,0
5455,10,23,0,33,0
5456,20,39,2,39,0
5457,100,29,4,43,0
5458,20,31,1,25,0
5459,50,19,1,18,0
5460,20,20,2,41,0
5461,10,23,2,54,0
5462,10,43,3,35,0
5463,100,27,1,24,1
5464,30,30,1,55,0
5465,50,21,0,40,0
5466,50,44,7,40,0
5467,30,35,0,23,0
5468,10,7,0,33,0
5469,10,22,2,29,0
5470,20,10,1,10,0
5471,100,23,0,15,0
5472,100,15,1,10,0
5473,100,30,0,26,0
5474,20,34,1,40,0
5475,100,13,0,53,0
5476,30,4,2,29,0
5477,20,18,2,34,0
5478,30,23,3,18,0
5479,20,33,1,2,0
5480,100,34,2,25,1
5481,30,34,1,21,1
5482,30,36,2,51,1
5483,30,35,3,31,0
5484,20,17,0,22,0
5485,50,28,1,9,0
5486,100,14,2,27,0
5487,30,34,1,25,0
5488,50,11,1,25,0
5489,100,13,0,27,0
5490,100,33,0,10,1
5491,30,2,2,30,0
5492,30,34,1,59,0
5493,20,29,3,4,1
5494,50,37,3,21,1
5495,50,4,1,30,1
5496,30,12,1,33,0
5497,100,26,1,43,0
5498,30,28,2,26,0
5499,100,3,2,54,0
5500,100,20,0,2,1
5501,30,10,1,23,1
5502,10,18,2,31,0
5503,50,27,4,4,1
5504,100,31,0,47,1
5505,100,27,0,20,1
5506,10,42,2,25,0
5507,20,1,4,45,0
5508,10,6,1,1,0
5509,10,11,4,54,0
5510,100,34,5,2,1
5511,50,39,4,6,1
5512,10,20,0,7,0
5513,20,21,0,51,0
5514,30,21,1,4,0
5515,10,18,1,18,0
5516,10,21,1,55,0
5517,20,19,1,41,1
5518,50,4,1,53,0
5519,10,13,0,43,0
5520,10,18,1,5,0
5521,50,29,4,25,0
5522,20,25,1,56,0
5523,10,13,0,1,0
5524,50,27,2,34,0
5525,10,19,2,55,0
5526,30,1,0,3,1
5527,100,38,2,54,0
5528,30,19,3,17,0
5529,10,1,1,32,1
5530,20,40,0,24,0
5531,100,17,3,2,0
5532,30,21,1,1,0
5533,50,22,2,34,0
5534,20,15,2,8,0
5535,30,39,2,45,0
5536,50,39,0,58,0
5537,10,32,2,46,1
5538,50,4,4,53,0
5539,30,44,0,44,0
5540,30,45,3,9,0
5541,10,32,2,28,0
5542,50,4,1,19,0
5543,50,1,4,56,0
5544,10,33,0,20,0
5545,50,7,3,7,0
5546,10,9,2,58,0
5547,20,1,0,42,0
5548,30,16,4,56,0
5549,20,18,1,35,0
5550,100,47,1,19,0
5551,100,6,2,17,0
5552,100,2,0,40,0
5553,10,9,2,18,0
5554,50,4,1,7,0
5555,20,45,1,27,0
5556,20,23,2,39,0
5557,20,43,2,30,0
5558,20,45,1,23,1
5559,100,43,4,20,0
5560,20,8,2,23,0
5561,50,39,2,26,0
5562,100,25,2,48,0
5563,20,16,2,47,0
5564,10,35,3,14,0
5565,30,17,1,48,0
5566,30,18,2,31,1
5567,30,27,2,27,0
5568,100,15,1,56,0
5569,20,17,2,9,0
5570,100,43,2,23,0
5571,50,5,1,54,0
5572,10,16,0,53,1
5573,10,15,1,10,0
5574,30,42,2,47,0
5575,30,46,1,58,0
5576,30,34,0,23,0
5577,20,19,3,10,0
5578,50,8,1,2,0
5579,50,47,4,37,0
5580,50,10,1,40,0
5581,50,5,1,38,0
5582,30,26,2,38,0
5583,10,22,1,1,1
5584,30,44,0,48,1
5585,50,23,0,18,0
5586,30,13,0,35,0
5587,50,9,0,7,0
5588,100,20,2,44,0
5589,10,28,4,42,0
5590,100,44,2,22,0
5591,20,37,1,53,0
5592,30,24,1,25,0
5593,20,44,2,42,0
5594,30,33,0,23,1
5595,100,20,3,9,0
5596,50,30,1,27,0
5597,50,44,1,11,0
5598,30,9,0,51,0
5599,50,45,2,27,0
5600,100,17,2,40,0
5601,50,36,3,28,0
5602,100,14,1,57,0
5603,20,19,2,18,0
5604,100,7,3,36,0
5605,10,3,3,34,0
5606,10,33,2,13,0
5607,10,44,0,55,1
5608,30,32,1,46,0
5609,30,47,1,52,0
5610,30,11,2,30,0
5611,100,42,1,28,0
5612,30,2,0,22,0
5613,20,26,0,24,0
5614,10,4,6,47,0
5615,100,17,2,30,0
5616,10,17,0,45,1
5617,30,28,0,38,0
5618,100,30,3,20,0
5619,50,40,1,6,0
5620,20,23,3,33,0
5621,30,46,0,47,0
5622,30,24,1,38,0
5623,20,29,1,59,0
5624,20,4,2,15,0
5625,50,38,2,15,0
5626,30,29,1,32,0
5627,30,19,1,14,0
5628,10,27,2,42,0
5629,100,29,0,59,0
5630,100,36,1,8,0
5631,10,35,2,36,0
5632,100,6,0,57,0
5633,20,23,0,22,0
5634,100,39,3,38,0
5635,100,46,1,20,0
5636,10,44,1,24,0
5637,50,8,1,21,0
5638,100,2,3,28,0
5639,100,13,1,49,1
5640,50,40,0,23,0
5641,10,21,3,24,1
5642,50,31,5,54,0
5643,10,36,2,39,0
5644,20,38,1,44,0
5645,10,27,0,23,0
5646,20,36,1,4,0
5647,20,23,1,46,0
5648,10,21,1,4,0
5649,30,13,2,30,0
5650,10,37,1,48,0
5651,100,47,0,28,0
5652,100,26,1,31,0
5653,30,40,3,33,1
5654,20,7,0,50,0
5655,30,46,3,19,1
5656,100,39,2,53,0
5657,30,22,1,10,0
5658,10,39,2,25,1
5659,30,23,1,37,0
5660,20,30,3,13,0
5661,10,18,2,6,0
5662,50,42,0,30,0
5663,100,18,2,23,0
5664,100,46,2,36,1
5665,30,10,1,16,0
5666,10,39,1,8,0
5667,50,30,3,16,0
5668,10,26,2,11,0
5669,100,7,3,54,0
5670,10,7,2,59,0
5671,50,5,2,1,0
5672,30,1,1,22,0
5673,20,46,2,18,0
5674,10,18,0,36,1
5675,20,13,2,11,1
5676,100,25,1,20,0
5677,30,40,1,10,0
5678,30,8,2,48,0
5679,10,10,2,10,1
5680,30,32,0,37,0
5681,10,17,2,58,1
5682,10,38,2,50,0
5683,20,15,3,22,1
5684,30,15,3,11,0
5685,10,40,2,35,0
5686,20,20,0,9,0
5687,50,15,1,15,1
5688,20,35,5,54,0
5689,20,6,1,51,0
5690,10,30,2,19,1
5691,100,8,1,37,0
5692,100,31,2,6,0
5693,100,47,3,36,0
5694,20,32,2,44,0
5695,10,45,1,5,0
5696,30,15,1,3,1
5697,20,18,2,10,0
5698,20,13,1,13,0
5699,10,24,1,4,0
5700,50,40,2,56,0
5701,20,14,1,40,0
5702,50,28,1,33,0
5703,50,11,3,52,0
5704,100,6,0,34,0
5705,10,25,2,36,0
5706,50,1,2,53,0
5707,10,25,2,33,0
5708,100,2,3,21,0
5709,10,32,2,39,1
5710,20,13,1,5,0
5711,50,33,2,55,0
5712,10,32,0,45,0
5713,30,24,1,57,0
5714,10,27,1,13,0
5715,50,4,0,40,0
5716,100,24,2,17,0
5717,100,23,0,10,0
5718,50,29,1,10,1
5719,20,34,4,2,1
5720,20,21,1,38,0
5721,100,30,3,21,0
5722,100,26,1,1,0
5723,50,20,2,30,0
5724,20,16,1,18,0
5725,100,3,1,35,0
5726,20,37,1,58,0
5727,100,40,3,53,0
5728,10,44,1,39,0
5729,30,25,2,48,0
5730,10,23,0,22,0
5731,100,44,0,3,0
5732,30,1,1,6,0
5733,30,33,1,36,0
5734,100,15,3,16,0
5735,100,17,0,3,0
5736,20,34,0,36,0
5737,100,17,1,11,0
5738,50,41,2,56,1
5739,100,44,0,17,1
5740,50,4,2,19,0
5741,100,13,1,58,0
5742,20,4,1,8,0
5743,50,7,6,14,0
5744,10,46,1,26,0
5745,50,9,1,48,0
5746,20,23,2,25,0
5747,50,33,1,51,1
5748,100,33,1,48,0
5749,100,20,0,57,0
5750,20,4,2,10,0
5751,30,1,3,32,0
5752,100,42,0,15,0
5753,10,34,1,59,0
5754,20,27,3,58,0
5755,50,21,0,4,1
5756,50,24,4,28,0
5757,10,15,1,4,0
5758,100,35,0,13,0
5759,20,25,3,12,0
5760,10,9,3,15,0
5761,100,17,2,29,0
5762,20,21,2,23,0
5763,50,13,3,13,0
5764,20,3,1,38,0
5765,30,4,1,58,0
5766,20,4,1,46,0
5767,30,43,1,35,0
5768,20,28,2,40,0
5769,30,7,3,12,1
5770,50,26,1,30,0
5771,100,11,0,46,0
5772,30,24,0,5,1
5773,30,43,2,2,1
5774,50,10,1,42,0
5775,30,37,2,30,0
5776,10,13,3,35,1
5777,50,44,0,55,0
5778,10,42,3,10,0
5779,50,39,0,9,0
5780,30,19,1,17,0
5781,10,19,1,38,1
5782,30,12,1,59,0
5783,50,22,4,30,0
5784,30,47,0,41,0
5785,10,37,2,55,1
5786,10,30,1,35,0
5787,30,46,1,7,0
5788,20,12,1,12,0
5789,50,29,4,50,0
5790,50,21,3,42,0
5791,30,11,1,34,1
5792,20,37,1,49,0
5793,10,18,3,3,1
5794,100,44,1,33,0
5795,100,27,3,40,0
5796,30,37,1,13,0
5797,20,12,1,11,1
5798,20,23,2,40,0
5799,50,34,0,20,0
5800,10,38,0,31,0
5801,20,23,3,33,0
5802,100,25,0,34,0
5803,10,4,3,50,0
5804,10,30,3,50,0
5805,30,30,3,9,0
5806,20,13,5,7,1
5807,30,42,1,9,0
5808,20,14,1,42,0
5809,50,47,4,26,0
5810,30,8,0,2,0
5811,30,24,3,5,1
5812,100,18,0,49,0
5813,30,35,1,2,0
5814,20,25,3,52,1
5815,100,17,1,10,0
5816,30,32,2,31,0
5817,30,24,2,33,1
5818,50,7,2,44,0
5819,30,13,1,56,1
5820,10,27,1,47,0
5821,100,5,2,6,0
5822,10,36,1,14,1
5823,100,26,2,14,0
5824,50,42,1,15,0
5825,30,45,1,33,0
5826,30,31,1,57,0
5827,30,10,1,31,0
5828,100,46,2,17,0
5829,30,26,0,43,0
5830,10,22,1,15,0
5831,30,12,2,20,0
5832,50,32,1,48,0
5833,10,27,2,21,0
5834,30,33,2,29,0
5835,30,20,0,59,1
5836,20,39,2,9,0
5837,100,41,0,29,0
5838,10,40,1,44,0
5839,20,13,2,34,1
5840,50,14,2,47,0
5841,100,44,3,9,0
5842,10,40,0,48,1
5843,30,22,0,30,0
5844,10,18,2,17,0
5845,30,29,1,52,0
5846,100,43,2,59,0
5847,30,16,0,55,0
5848,50,46,1,4,0
5849,30,35,1,40,0
5850,50,34,1,32,0
5851,100,3,3,32,0
5852,100,4,2,7,1
5853,10,5,0,38,1
5854,50,10,1,32,0
5855,50,29,0,5,0
5856,20,32,0,42,0
5857,20,31,1,3,0
5858,20,2,3,56,0
5859,30,12,2,20,0
5860,20,27,2,56,0
5861,50,5,0,17,0
5862,30,37,1,16,0
5863,100,27,1,11,0
5864,10,23,2,13,1
5865,20,33,2,18,0
5866,100,4,2,14,0
5867,50,21,4,34,0
5868,10,24,2,12,0
5869,100,44,2,22,0
5870,10,31,4,21,0
5871,20,44,1,26,0
5872,50,24,1,42,0
5873,10,10,1,39,0
5874,100,2,0,2,0
5875,20,31,1,57,0
5876,20,25,1,50,0
5877,100,4,1,49,0
5878,100,11,2,16,0
5879,10,17,1,34,0
5880,30,44,0,11,0
5881,20,2,2,19,0
5882,10,6,6,30,0
5883,100,9,1,54,1
5884,10,5,2,7,0
5885,100,20,2,27,0
5886,50,29,3,22,0
5887,100,21,1,17,0
5888,100,9,1,15,0
5889,100,28,2,9,1
5890,30,8,2,12,0
5891,100,31,2,8,0
5892,20,20,2,2,0
5893,20,27,3,49,0
5894,10,8,2,48,0
5895,30,21,2,55,0
5896,10,28,2,16,1
5897,20,23,7,3,1
5898,20,6,1,51,0
5899,50,3,3,48,0
5900,100,5,2,31,1
5901,20,9,2,43,1
5902,10,7,1,26,0
5903,10,4,0,41,0
5904,100,39,2,46,0
5905,100,5,4,2,1
5906,50,11,0,30,0
5907,30,15,0,13,0
5908,10,34,1,37,0
5909,100,13,1,52,0
5910,10,7,0,14,0
5911,100,40,0,1,0
5912,20,6,2,32,0
5913,10,39,3,6,1
5914,20,30,0,22,0
5915,10,22,4,11,0
5916,30,25,2,49,0
5917,50,28,2,23,1
5918,20,20,1,54,0
5919,100,39,2,14,0
5920,30,3,1,14,1
5921,10,5,2,20,1
5922,20,1,1,7,0
5923,10,15,1,19,0
5924,10,26,1,26,1
5925,10,3,0,59,1
5926,50,40,2,22,0
5927,50,41,0,6,0
5928,100,47,1,13,0
5929,20,42,0,10,0
5930,30,34,3,54,0
5931,30,5,2,19,0
5932,30,31,1,31,1
5933,10,13,4,10,0
5934,50,43,1,37,1
5935,20,1,0,13,1
5936,10,22,2,17,1
5937,50,15,1,54,0
5938,50,26,1,55,0
5939,20,18,1,5,0
5940,20,9,0,21,1
5941,20,1,3,54,0
5942,10,43,3,39,0
5943,100,9,0,20,0
5944,20,23,3,7,0
5945,100,43,3,15,1
5946,10,45,0,15,0
5947,100,2,1,53,0
5948,30,14,1,23,0
5949,100,38,1,33,1
5950,20,40,3,58,0
5951,10,18,3,44,1
5952,20,16,0,2,0
5953,30,29,3,50,0
5954,20,44,0,32,0
5955,20,11,1,15,0
5956,20,6,3,7,0
5957,50,3,3,9,0
5958,30,14,2,55,0
5959,20,2,1,28,0
5960,20,32,2,22,0
5961,20,31,2,3,0
5962,10,11,1,53,0
5963,50,22,2,42,0
5964,10,3,2,2,0
5965,50,31,5,57,0
5966,20,33,6,22,0
5967,30,24,1,25,0
5968,100,1,0,25,0
5969,100,44,1,32,0
5970,20,15,2,44,1
5971,10,37,0,7,1
5972,30,27,2,31,0
5973,50,38,1,37,0
5974,20,27,1,4,0
5975,30,44,3,33,0
5976,30,12,1,15,0
5977,50,3,3,9,0
5978,30,30,2,6,0
5979,10,32,0,46,0
5980,10,23,1,31,0
5981,10,2,0,34,1
5982,30,7,0,44,0
5983,10,34,1,55,0
5984,50,32,3,38,0
5985,30,39,0,13,0
5986,100,32,3,36,0
5987,30,43,3,32,0
5988,50,43,1,22,0
5989,100,14,1,48,0
5990,30,3,0,29,0
5991,10,46,1,11,1
5992,20,32,1,6,0
5993,20,43,2,5,0
5994,10,36,0,1,0
5995,20,17,1,51,0
5996,20,3,0,39,0
5997,10,10,1,50,0
5998,10,47,4,10,0
5999,30,40,4,10,0
6000,30,18,3,49,0
6001,10,3,1,24,0
6002,50,39,1,7,0
6003,20,10,3,22,0
6004,30,9,1,58,0
6005,20,46,1,21,0
6006,100,46,2,22,0
6007,10,11,1,33,0
6008,50,33,0,44,0
6009,100,36,2,25,0
6010,100,26,4,31,1
6011,100,27,2,49,0
6012,10,38,0,16,0
6013,30,22,0,52,0
6014,10,26,1,15,0
6015,30,22,1,29,0
6016,100,5,0,19,0
6017,100,35,2,52,0
6018,50,2,0,17,0
6019,30,35,0,26,0
6020,100,9,2,36,0
6021,20,18,1,36,0
6022,50,43,1,35,0
6023,10,12,2,40,0
6024,50,3,1,23,0
6025,20,18,1,9,0
6026,30,38,0,34,0
6027,10,7,3,58,0
6028,10,33,2,51,1
6029,30,6,0,54,0
6030,50,18,2,18,0
6031,100,45,1,16,1
6032,50,22,2,32,0
6033,20,39,2,28,0
6034,100,9,1,32,1
6035,50,35,4,50,0
6036,30,23,0,58,1
6037,20,12,3,18,0
6038,20,24,3,44,0
6039,20,40,3,34,1
6040,100,9,4,29,0
6041,10,13,3,21,0
6042,100,40,0,1,0
6043,50,42,1,55,0
6044,10,17,3,16,0
6045,50,7,2,49,0
6046,10,17,1,33,0
6047,100,24,0,21,0
6048,20,2,0,55,0
6049,30,35,4,35,0
6050,20,28,0,55,0
6051,100,19,1,57,1
6052,10,33,2,27,0
6053,20,21,0,20,0
6054,100,10,3,31,0
6055,50,46,1,16,0
6056,30,45,1,53,0
6057,20,9,1,14,1
6058,10,38,0,48,0
6059,50,6,1,32,0
6060,100,42,0,56,0
6061,30,35,2,41,0
6062,10,18,0,32,0
6063,100,19,5,53,0
6064,100,5,3,53,0
6065,20,25,2,2,0
6066,20,11,3,57,0
6067,10,10,0,45,0
6068,100,17,4,22,0
6069,20,36,0,37,0
6070,30,26,0,53,0
6071,30,31,0,52,0
6072,100,32,2,17,0
6073,20,21,2,32,0
6074,10,18,1,38,0
6075,10,18,3,17,0
6076,10,1,1,58,0
6077,30,14,1,34,0
6078,20,8,0,7,0
6079,20,2,4,29,0
6080,30,15,6,17,0
6081,10,34,5,24,1
6082,10,36,0,8,0
6083,100,1,0,23,0
6084,50,21,0,55,0
6085,20,42,2,33,0
6086,20,1,2,29,0
6087,20,32,1,19,1
6088,50,20,3,57,0
6089,100,47,0,5,0
6090,50,36,1,37,0
6091,10,39,1,23,0
6092,10,30,3,59,0
6093,20,7,0,26,0
6094,30,22,2,24,1
6095,20,45,7,54,0
6096,30,10,1,21,1
6097,50,8,1,33,0
6098,10,27,1,26,0
6099,30,10,1,10,1
6100,50,14,0,42,0
6101,10,46,6,29,0
6102,30,11,2,57,0
